0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,7,9,0,0,3,11,11,9,0,3,9,0,0,0,0,7,11,11,15,13,0,0,0,0,0,3,11,15,15,15,9,0,0,0,0,0,7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,15,11,11,15,15,15,15,11,15,13,0,0,0,0,7,15,15,13,0,0,0,0,0,3,15,15,15,15,15,15,11,11,9,0,0,0,7,15,15,15,15,15,15,13,0,7,15,15,15,15,15,15,15,15,15,
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,15,15,15,15,15,13,0,0,0,0,7,15,13,0,0,0,3,11,11,15,15,15,15,15,15,15,15,15,15,9,0,0,0,7,15,15,15,13,0,0,0,7,15,15,15,15,15,15,15,15,15,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,15,15,15,15,15,15,15,9,0,0,0,5,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,9,0,0,0,7,15,15,13,0,0,0,7,15,15,15,15,15,15,15,15,15,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,15,13,0,7,15,9,0,0,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,9,0,0,0,0,0,0,0,0,0,7,15,15,15,15,15,15,15,15,15,
0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,7,11,15,11,11,11,11,11,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,9,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,0,0,0,0,0,0,0,3,11,15,15,15,15,15,15,15,15,15,15,
0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,7,15,15,15,15,15,15,15,15,9,0,0,1,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,9,0,3,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,9,0,0,0,0,0,3,15,15,15,15,15,15,15,15,13,0,0,7,
0,0,0,0,0,0,0,0,0,0,0,0,3,15,13,0,3,9,0,0,3,11,11,15,15,15,15,15,15,15,15,15,15,11,11,15,9,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,15,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11,9,0,3,11,15,15,15,15,15,15,15,15,13,0,0,0,0,
0,2,0,0,0,0,0,0,0,4,12,12,16,16,16,12,16,16,12,12,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,12,14,0,0,0,0,4,12,16,10,0,0,0,0,2,0,2,0,0,0,8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,12,16,16,16,16,16,16,16,16,16,16,14,0,0,0,0,
0,0,0,0,0,0,0,0,0,8,16,16,16,16,14,0,8,16,16,16,16,14,0,8,14,0,8,16,16,16,16,16,16,16,16,16,16,16,14,0,0,4,12,16,16,16,14,0,0,4,12,16,12,16,10,0,4,16,16,16,14,0,0,0,8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,14,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,15,13,0,0,0,0,0,0,7,15,13,0,0,0,0,0,7,15,15,15,15,15,15,15,15,15,15,15,15,11,11,15,15,15,15,15,15,11,9,0,7,15,15,15,15,11,15,13,0,0,0,0,0,0,0,7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,9,0,0,0,
0,0,3,11,9,0,3,9,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,15,15,15,15,15,15,15,15,13,0,0,7,15,15,13,0,0,0,0,0,0,0,0,5,0,0,7,13,0,0,0,0,0,0,0,0,0,7,15,15,13,0,0,7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,0,0,0,
11,11,13,0,0,0,7,15,11,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,13,0,7,15,15,15,13,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,13,0,0,0,0,7,15,15,13,0,7,15,15,13,0,0,7,15,13,0,0,0,0,0,5,0,5,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,12,16,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,10,0,0,0,0,0,0,8,16,16,14,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
